lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment	count_droppped_judments	count_all_judgments
bass	basic_usage_1	basic_usage_2	He was playing his bass guitar.	A small bass was swimming in the pond.	19:23	8:12	1.0
plane	fic_2003_47904.txt-537-9	nf_1836_748113.txt-1705-2	Troy turned it to the right, and the plane turned to the right, just	The two planes, upon which we project any line whatever, are called the planes of projection.	37:42	8:14	1.0
plane	fic_2005_50015.txt-345-12	mag_1966_209840.txt-14-19	She'd been a fool to take it with her onto the plane.	Blasting the dissident stockholders ' committee as a bunch of " raiders, " President Joel Hunter caught a plane for California.	47:52	106:111	4.0
plane	fic_2005_50015.txt-345-12	mag_1981_492275.txt-219-7	She'd been a fool to take it with her onto the plane.	Mary Kay had gone to Cleveland with plane tickets to four cities in her purse for business trips, because she had thought that, whatever it was, it could be cured quickly.	47:52	36:41	4.0
plane	fic_2007_33583.txt-124-14	nf_1830_747561.txt-579-21	At least I've got a window seat on the left side of the plane, which, according to the flight attendant, should help me get a quick peek at Pearl Harbor right before we land and maybe even Diamond Head after we take off again.	/q/ Where this intersects at d is the apparent size of this side, because it is parallel with the ground plane.	56:61	105:110	1.0
plane	fic_2009_36366.txt-104-11	nf_1830_747561.txt-368-11	They were still at the gate, still waiting for the plane to head out toward the runway.	It represents a ray of light coming straight from the perspective plane through the eye, and marks the point of sight as S, and also the distance of the spectator as D, and it is plain that the /z/ farther off the spectator is placed from the perspective plane, the longer would be this ray.	51:56	66:71	1.0
plane	mag_1829_553985.txt-211-4	news_1971_729725.txt-19-15	falling on an inclined plane, placed like a roof beneath, and running into casks below.	Foursome in a pool In Los Angeles County a telephone company executive formed a " plane pool " that flies four men from Claremont ' - to Santa Monica every day.	23:28	82:87	1.0
plane	mag_1829_553985.txt-220-31	news_1971_729725.txt-19-15	In the neighboring building, we saw it standing in rows, with the lower part of the cone in a hole, to drop the molasses again upon an inclined plane, which conveys it to a vat holding thirty thousand gallons.	Foursome in a pool In Los Angeles County a telephone company executive formed a " plane pool " that flies four men from Claremont ' - to Santa Monica every day.	144:149	82:87	1.0
plane	mag_1844_555220.txt-284-1	news_1977_732936.txt-118-20	The Plane or Buttonwood tree, so common in our streets and environs, has hitherto	As we were arriving at Kai Tak Airport to meet our Pan Am Clipper Westwind, I saw the TIA plane with all 376 (minus two) passengers taxiing down the runway for the trip back to New York.	4:9	90:95	1.0
plane	mag_1844_555220.txt-284-1	news_1977_732977.txt-46-25	The Plane or Buttonwood tree, so common in our streets and environs, has hitherto	Over the next several years, he said, the Coast Guard will get S60 more people, two new 270-foot vessels and al twin-engine planes.	4:9	124:130	1.0
plane	mag_1848_565759.txt-87-14	nf_1836_748113.txt-1926-9	But we are most familiar with the exhibitions of gravity in bodies descending inclined planes, as in the avalanche and the cataract.	If the sun's rays be parallel to any plane, that plane to which they are parallel, is called a plane of shade.	87:93	37:42	4.0
plane	mag_1851_555706.txt-293-28	nf_1830_747561.txt-670-18	Each stratum, he argues, must have a force of rotation proportioned to its own level, and can impart force only by descent to a lower plane	Substitute for the vacant frame, one with a plate of glass in it, as a perspective plane; you can trace with a pencil on this glass, or measure with compasses, the appearance of the figures beyond.	134:139	83:88	4.0
plane	mag_1853_566255.txt-503-41	mag_1981_492274.txt-54-14	The human race does not revolve in a circle, but ascends in a spiral; passing, indeed, again and again through the same errors to the same truths, but passing through them each time on a higher plane.	Where you or I would read or have a couple of drinks on a plane, " observes Allan Kalmus, the entertainer's longtime New York agent, " Hope snoozes for four or five hours. "	194:199	58:63	1.0
plane	mag_1853_566255.txt-503-41	nf_1836_748113.txt-1787-11	The human race does not revolve in a circle, but ascends in a spiral; passing, indeed, again and again through the same errors to the same truths, but passing through them each time on a higher plane.	So if the trace of the plane be in the horizontal plane, and parallel to the ground - line, the plane will be parallel to the vertical plane.	194:199	50:55	4.0
plane	mag_1857_556339.txt-42-19	news_1974_731711.txt-14-22	The author believes that it is our privilege and duty, as Christians, to rise into a higher plane of life than is generally hoped for in the present day.	It will provide an elaborate system of vents to allow relief of air pressure in either upper or lower compartments of a plane if a hole is suddenly opened in the fuselage because of a door loss, a bomb blast or other mishap.	92:97	120:125	1.0
plane	mag_1858_556423.txt-70-46	nf_1836_748113.txt-1926-9	Again, when we see the broad tail of the fish placed vertically, and that of the whale horizontally, we know that, as it s the chief instrument of progression in both, and exerts its power from side to side of its plane, therefore the first can have but comparatively slender capacity of diving, and is limited to a narrow range of ascent and descent; while the latter has this capacity in excess.	If the sun's rays be parallel to any plane, that plane to which they are parallel, is called a plane of shade.	214:219	37:42	4.0
plane	mag_1859_567139.txt-171-15	news_1971_729725.txt-19-15	They are, as it were, the steps by which it rises to the plane of conviction, emotion, action.	Foursome in a pool In Los Angeles County a telephone company executive formed a " plane pool " that flies four men from Claremont ' - to Santa Monica every day.	57:62	82:87	1.0
plane	mag_1859_567139.txt-171-15	nf_1855_748018.txt-248-10	They are, as it were, the steps by which it rises to the plane of conviction, emotion, action.	/z/ In general, the division is by nearly parallel planes; but sometimes the masses are tortuous or wedgeshaped.	57:62	51:57	2.0
plane	mag_1960_245406.txt-2-1	mag_1989_329074.txt-28-1	The plane's four Allison turboprop engines were recovered from the water, shipped to General Motors ' Allison division in Indianapolis.	The planes were inspected and sent aloft again five weeks later.	4:9	4:10	4.0
plane	mag_1960_245406.txt-2-1	news_1988_669637.txt-17-20	The plane's four Allison turboprop engines were recovered from the water, shipped to General Motors ' Allison division in Indianapolis.	Then Mr. Chandler ' s words rang in our ears - ' ' excellent seats, outside seats on the plane from Paris to London. '	4:9	89:94	4.0
plane	mag_1960_245406.txt-2-1	nf_1836_748113.txt-2425-21	The plane's four Allison turboprop engines were recovered from the water, shipped to General Motors ' Allison division in Indianapolis.	front of the triglyphs, or to the front of the architrave; and if these planes be in the same plane with each otlier, and recessed beyond the ends of the triglyph, so as to show a small part of the vertical sides of the beams; that is, to be further in than the channels of the triglyph; then these spaces so filled up, are called metopes.	4:9	94:99	1.0
plane	mag_1961_442022.txt-50-32	nf_1830_747561.txt-670-18	There was an exhilaration to flying airplanes in those days: their slow speed and light wing-loadings allowed short turns, sharp dives, and quick pull-outs that are impossible in faster planes.	Substitute for the vacant frame, one with a plate of glass in it, as a perspective plane; you can trace with a pencil on this glass, or measure with compasses, the appearance of the figures beyond.	186:192	83:88	1.0
plane	mag_1962_431651.txt-39-46	nf_1830_747561.txt-670-18	Meagher had only got to bed after checking the plane all evening, but he hurried to the airfield, to find that the " leak " was nothing but moisture, which the cold night air had caused to condense on the underside of the plane. "	Substitute for the vacant frame, one with a plate of glass in it, as a perspective plane; you can trace with a pencil on this glass, or measure with compasses, the appearance of the figures beyond.	222:227	83:88	1.0
plane	mag_1962_431651.txt-85-8	news_1974_731711.txt-14-22	The Himalayan flight was touchy because no large plane like the Queen's BOAC Britannia had ever skimmed Mt.	It will provide an elaborate system of vents to allow relief of air pressure in either upper or lower compartments of a plane if a hole is suddenly opened in the fuselage because of a door loss, a bomb blast or other mishap.	49:54	120:125	4.0
plane	mag_1964_205462.txt-6-21	mag_1981_492274.txt-54-14	Then, armed with facts, the population need only use its untapped brain power to usher in " a higher plane of civilization " that would make classical Greece or the Renaissance look like cultural wastelands by comparison. "	Where you or I would read or have a couple of drinks on a plane, " observes Allan Kalmus, the entertainer's longtime New York agent, " Hope snoozes for four or five hours. "	101:106	58:63	1.0
plane	mag_1964_247501.txt-6-4	news_1974_731711.txt-14-22	Scranton often prowled the plane, ignoring the FASTEN SEAT BELTS sign, to chat with reporters.	It will provide an elaborate system of vents to allow relief of air pressure in either upper or lower compartments of a plane if a hole is suddenly opened in the fuselage because of a door loss, a bomb blast or other mishap.	27:32	120:125	4.0
