lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment	count_droppped_judments	count_all_judgments
bass	basic_usage_1	basic_usage_2	He was playing his bass guitar.	A small bass was swimming in the pond.	19:23	8:12	1.0
heel	fic_1972_780010.txt-462-12	mag_2007_387965.txt-24-10	Below me the window swung open noiselessly and I dropped, my heels extended, aiming for the	MAKE IT SEMI-WIDETake a balanced, shoulder-width stance using your heels -- not your toes -- as a guide.	61:66	67:72	4.0
heel	fic_1976_16789.txt-1227-7	fic_2006_29091.txt-101-8	The other man looks back from the heel of the sled, laughing.	he said, as he turned on his heels and strode off. '	34:38	29:34	3.0
heel	fic_1978_10634.txt-6656-6	fic_2008_36192.txt-52-7	uncoveredstick-shift shaft dug sharply into the heel of her hand.	He believed that a voice, the heel of a hand, a hesitation, the widening of a nostril, could furnish a stage.	48:52	30:34	4.0
heel	fic_1984_14568.txt-1281-14	mag_2007_387965.txt-24-10	he's shoutin ', " Walk right into them flames in yer high heels! "	MAKE IT SEMI-WIDETake a balanced, shoulder-width stance using your heels -- not your toes -- as a guide.	58:63	67:72	3.0
heel	fic_1989_10786.txt-4583-27	fic_2006_29091.txt-101-8	Then I thought I might as wellp223go inside and see if my grandmother had come home, or if Dan had persuaded her to kick up her heels -- such as she was willing -- at the cast party.	he said, as he turned on his heels and strode off. '	128:133	29:34	4.0
heel	fic_1992_53585.txt-527-25	nf_1855_748018.txt-1729-11	Presently he drew the shoe, glowing, out of the coals and, laying it on the horn of the anvil, narrowed the heel.	, - 7 Length of the hind foot, from the heel to the point of the long toe, - - 6 /z/ The iguanodon had also a horn, composed of bone, four inches high and of an irregular form.	108:112	40:44	3.0
heel	fic_1993_25034.txt-123-3	mag_2007_387965.txt-24-10	| Lily's heels sank into the soft dirt as she walked to a position behind the plate at the community center playing field and laced her fingers into the wire fence.	MAKE IT SEMI-WIDETake a balanced, shoulder-width stance using your heels -- not your toes -- as a guide.	9:14	67:72	4.0
heel	fic_1996_30482.txt-7-16	mag_2005_377098.txt-17-9	icons from the twenties, together in one hunting party -- rocked me back on my heels.	And it's because Rumsfeld has dug in his heels and	79:84	41:46	4.0
heel	fic_1996_41638.txt-260-12	nf_1855_748018.txt-1815-15	Wait for me, " I called after him, digging my heels into Madonna.	In yet another species, the whole length of the track, including the large heel, was two feet, and the step six feet.	46:51	75:79	4.0
heel	fic_1997_54603.txt-36-13	fic_2006_50943.txt-754-18	Miles and Grace were almost the exact same height, she in those heels she always wore, and, in the new spring sunlight, their hair seemed about the same color, his shining white, hers the palest blond.	The Principal moved past him on shaky but determined legs and raised a foot to plant one boot heel square between the horns of the enemy.	64:69	94:98	4.0
heel	fic_2003_31457.txt-218-9	mag_2001_407931.txt-27-9	The immediacy of his mission gave flight to his heels.	At your seat, point your toes down (heels up), then raise your toes up toward your knees so that you're flexing your calf muscles, suggests Rebecca W. Acosta, MPH, executive director of Traveler	48:53	36:41	4.0
heel	fic_2006_29091.txt-101-8	fic_2009_36763.txt-107-14	he said, as he turned on his heels and strode off. '	Not that Steve suffered any qualms of conscience at following on the fixer's heels.	29:34	77:82	4.0
heel	fic_2006_29091.txt-101-8	nf_1855_748018.txt-1815-15	he said, as he turned on his heels and strode off. '	In yet another species, the whole length of the track, including the large heel, was two feet, and the step six feet.	29:34	75:79	3.0
heel	fic_2009_36395.txt-19-14	nf_1855_748018.txt-1729-11	She wore a blue-flowered summer skirt that hung to her knees, baby blue heels, a white blouse, and a lightweight tan leather jacket with a braided fringe.	, - 7 Length of the hind foot, from the heel to the point of the long toe, - - 6 /z/ The iguanodon had also a horn, composed of bone, four inches high and of an irregular form.	72:77	40:44	2.0
heel	mag_1835_565208.txt-27-39	mag_2005_377098.txt-17-9	He lifted one leg - down went the other; he changed sides - it was no better; till, finally, he floundered down and came on all fours; there he stuck, with fists and heels fast in the mud, and myself perched on his back.	And it's because Rumsfeld has dug in his heels and	166:171	41:46	4.0
heel	mag_1963_244008.txt-14-2	nf_1855_748018.txt-1815-15	in high heels - who has kept her girlish grace though she is the mother of four - Mme.	In yet another species, the whole length of the track, including the large heel, was two feet, and the step six feet.	8:13	75:79	2.0
heel	mag_1993_396023.txt-13-8	mag_2005_377098.txt-17-9	The pressure for health-care reform comes on the heels of a staggering surge in spending that threatens to swamp the federal budget and distort our national purposes, not to mention the bottom lines of America's corporations.	And it's because Rumsfeld has dug in his heels and	49:54	41:46	2.0
heel	mag_1999_407852.txt-59-11	nf_1855_748018.txt-1729-11	Slowly straighten right leg by contracting quadriceps, pressing your right heel toward the sky.	, - 7 Length of the hind foot, from the heel to the point of the long toe, - - 6 /z/ The iguanodon had also a horn, composed of bone, four inches high and of an irregular form.	75:79	40:44	4.0
heel	mag_2001_407931.txt-27-9	nf_1990_774020.txt-1666-35	At your seat, point your toes down (heels up), then raise your toes up toward your knees so that you're flexing your calf muscles, suggests Rebecca W. Acosta, MPH, executive director of Traveler	The restaurant was always mobbed with diners (no surprise), but it never ceased to amaze me that no one seemed to notice it was run by a man in makeup and cha-cha heels.	36:41	163:168	2.0
heel	mag_2005_422872.txt-44-10	mag_2007_387965.txt-24-10	Flick a lever and you can easily remove toe and heel; if you have a few pairs of skis mounted with Speedlock plates, you'll only need one set of toe- and heelpieces.	MAKE IT SEMI-WIDETake a balanced, shoulder-width stance using your heels -- not your toes -- as a guide.	48:52	67:72	4.0
heel	news_1994_606820.txt-64-12	nf_1855_748018.txt-1815-15	With the balls of the feet on the stair, lower the heel of one foot over the stair edge, until a stretch is felt.	In yet another species, the whole length of the track, including the large heel, was two feet, and the step six feet.	51:55	75:79	3.0
include	fic_1835_7133.txt-2552-44	fic_1985_10737.txt-4940-6	The following additional observations upon New-Orleans, its parish, and neighbourhood, convey, at a glance, the general resources of this region of country, besides containing much information not embodied in the work: -- " The parish of Orleans includes the city	Earth's most recent moons still included more than a score of destroyer-sized spacecraft; but the mother ship had disappeared Into interplanetary space with half its retinue, and the remaining ships seemed to be doing nothing.	246:254	32:40	4.0
include	fic_1835_7133.txt-2552-44	mag_1853_566260.txt-42-1	The following additional observations upon New-Orleans, its parish, and neighbourhood, convey, at a glance, the general resources of this region of country, besides containing much information not embodied in the work: -- " The parish of Orleans includes the city	which included among its adherents a great variety of opinions as to the extent to which existing regulations, superstitious or frivolous, might be observed with a good conscience.	246:254	6:14	4.0
include	fic_1835_7133.txt-2552-44	nf_1844_747607.txt-704-7	The following additional observations upon New-Orleans, its parish, and neighbourhood, convey, at a glance, the general resources of this region of country, besides containing much information not embodied in the work: -- " The parish of Orleans includes the city	Under this denomination we are not to include all the laws given to the people of Israel.	246:254	38:45	3.0
include	fic_1835_7133.txt-2552-44	nf_1859_748098.txt-3074-5	The following additional observations upon New-Orleans, its parish, and neighbourhood, convey, at a glance, the general resources of this region of country, besides containing much information not embodied in the work: -- " The parish of Orleans includes the city	The patriotism that does not include within itself the doctrine that every man has inalienable rights to life, liberty and property - the patriotism that leaves that out, is like a man without a heart or a head - a hollow corpse.	246:254	29:36	4.0
include	fic_1835_7133.txt-2552-44	nf_1986_773571.txt-691-22	The following additional observations upon New-Orleans, its parish, and neighbourhood, convey, at a glance, the general resources of this region of country, besides containing much information not embodied in the work: -- " The parish of Orleans includes the city	The Agrarians, Social Democrats, Liberals, and // Swedish and Communist parties were all in agreement on the tax increases included in the outgoing government's stabilization program.	246:254	123:131	4.0
include	fic_1835_7133.txt-257-5	fic_1998_43724.txt-0-19	This region, and that included between 25 and 23 north latitude	@@5724 Rebecca Ore's shorter fiction has been collected in Alien Bootlegger and Other Stories and her recent novels include Slow Funeral and Gaia's Toys.	22:30	116:123	4.0
include	fic_1836_7349.txt-2541-15	fic_1839_7233.txt-3817-7	The compliment deserves my best courtesy; but I feel interested to have your sex included in it, because, as I am not quite young enough for a boy of fifteen, I expect I shall have to content myself with such small remnant of a heart as	This of course, if accepted, included present liberty, and pardon for all past offences.	81:89	29:37	4.0
include	fic_1839_7233.txt-3817-7	fic_1846_4462.txt-4291-23	This of course, if accepted, included present liberty, and pardon for all past offences.	Beginning from his discovery of Medon's corpse upon the Esquiline, he now narrated to her fully all that had passed, including much that in his previous tale he had omitted.	29:37	117:126	4.0
include	fic_1839_7233.txt-3817-7	mag_1856_556266.txt-148-20	This of course, if accepted, included present liberty, and pardon for all past offences.	That is, the Northern confederacy was to extend, if it should be found practicable, so as to include Maryland.	29:37	93:100	4.0
